id,name,status,company_type,address,postcode,website,source
13591128,WF3 KINDNESS LTD,active,private-limited-guarant-nsc,N/A,WF3 1PU,https://find-and-update.company-information.service.gov.uk/company/13591128,Companies House
10540655,FORENSIC TOOLS LTD.,active,private-limited-guarant-nsc,N/A,WF1 5PF,https://find-and-update.company-information.service.gov.uk/company/10540655,Companies House
04615194,WINDSOR OVAL (WEST ARDSLEY) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF3 1WD,https://find-and-update.company-information.service.gov.uk/company/04615194,Companies House
08694572,BLULINE HEALTH LIMITED,active,private-limited-guarant-nsc,N/A,WF1 3RY,https://find-and-update.company-information.service.gov.uk/company/08694572,Companies House
02701543,WALTON CLUB LIMITED,active,private-limited-guarant-nsc,N/A,WF2 6LA,https://find-and-update.company-information.service.gov.uk/company/02701543,Companies House
15167471,SOUTH ELMSALL FAMILY SUPPORT NETWORK LTD,active,private-limited-guarant-nsc,N/A,WF1 1US,https://find-and-update.company-information.service.gov.uk/company/15167471,Companies House
15972297,YORKSHIRE RECOVERY TEAM LTD,active,private-limited-guarant-nsc,N/A,WF3 2HS,https://find-and-update.company-information.service.gov.uk/company/15972297,Companies House
15868772,CONSTEST EVENTS LIMITED,active,private-limited-guarant-nsc,N/A,WF4 1TA,https://find-and-update.company-information.service.gov.uk/company/15868772,Companies House
10963247,HEMSWORTH MINERS WELFARE FOOTBALL CLUB CIC,active,private-limited-guarant-nsc,N/A,WF9 5AJ,https://find-and-update.company-information.service.gov.uk/company/10963247,Companies House
09085650,DSY AT DENHALE ARC C.I.C.,active,private-limited-guarant-nsc,N/A,WF2 9EF,https://find-and-update.company-information.service.gov.uk/company/09085650,Companies House
11873552,INSPIRING COMMUNITY CIC,active,private-limited-guarant-nsc,N/A,WF2 7BY,https://find-and-update.company-information.service.gov.uk/company/11873552,Companies House
11778955,MOANN LIMITED,active,private-limited-guarant-nsc,N/A,WF1 3PB,https://find-and-update.company-information.service.gov.uk/company/11778955,Companies House
06791385,KIRKBURTON & HIGHBURTON KARATE CLUB LTD,active,private-limited-guarant-nsc,N/A,HD8 8QH,https://find-and-update.company-information.service.gov.uk/company/06791385,Companies House
14646339,EXCELSIOR GLOBAL LIMITED,active,private-limited-guarant-nsc,N/A,WF2 6TU,https://find-and-update.company-information.service.gov.uk/company/14646339,Companies House
13195069,BRADFORD LOFTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF1 1NX,https://find-and-update.company-information.service.gov.uk/company/13195069,Companies House
06055805,BROOK LODGE MANAGEMENT (WAKEFIELD) LIMITED,active,private-limited-guarant-nsc,N/A,WF4 3FL,https://find-and-update.company-information.service.gov.uk/company/06055805,Companies House
12679504,SEE SPORTY BE SPORTY CIC,active,private-limited-guarant-nsc,N/A,WF4 5FH,https://find-and-update.company-information.service.gov.uk/company/12679504,Companies House
10985412,JENS EGGERT LTD.,active,private-limited-guarant-nsc,N/A,WF1 5PF,https://find-and-update.company-information.service.gov.uk/company/10985412,Companies House
06812303,WRENTHORPE COMMUNITY ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,WF2 0NE,https://find-and-update.company-information.service.gov.uk/company/06812303,Companies House
12482301,LONDON SCHOOL ACADEMY LIMITED,active,private-limited-guarant-nsc,N/A,N18 2BZ,https://find-and-update.company-information.service.gov.uk/company/12482301,Companies House
01491154,NORMANTON GOLF CLUB LIMITED,active,private-limited-guarant-nsc,N/A,WF3 4JP,https://find-and-update.company-information.service.gov.uk/company/01491154,Companies House
06519621,BLAKERIDGE MILL MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF3 1EF,https://find-and-update.company-information.service.gov.uk/company/06519621,Companies House
15283267,COMPLEX PTSD UK CIC,active,private-limited-guarant-nsc,N/A,WF2 8PZ,https://find-and-update.company-information.service.gov.uk/company/15283267,Companies House
11914707,EVERGREEN ACTIVE CIC,active,private-limited-guarant-nsc,N/A,WF2 0TD,https://find-and-update.company-information.service.gov.uk/company/11914707,Companies House
16117349,CELESTIAL HARMONY LTD,active,private-limited-guarant-nsc,N/A,N15 4NH,https://find-and-update.company-information.service.gov.uk/company/16117349,Companies House
00728783,REGENCY GARDEN MANAGEMENT (UPPER NORWOOD) LIMITED,active,private-limited-guarant-nsc,N/A,SE19 2NR,https://find-and-update.company-information.service.gov.uk/company/00728783,Companies House
11035858,UMBRELLA - FAMILY CENTRE CIC,active,private-limited-guarant-nsc,N/A,WF2 8QZ,https://find-and-update.company-information.service.gov.uk/company/11035858,Companies House
15337021,ZOE'S HOME ANIMAL RESCUE CIC,active,private-limited-guarant-nsc,N/A,WF1 5SY,https://find-and-update.company-information.service.gov.uk/company/15337021,Companies House
16219288,GMS HOME IMPROVEMENT LIMITED,active,private-limited-guarant-nsc,N/A,WF1 2QU,https://find-and-update.company-information.service.gov.uk/company/16219288,Companies House
14550683,ONE UMMAH COMMUNITY CIC,active,private-limited-guarant-nsc,N/A,WF2 9QT,https://find-and-update.company-information.service.gov.uk/company/14550683,Companies House
08950903,BLULINE WEST YORKSHIRE LIMITED,active,private-limited-guarant-nsc,N/A,WF1 3RY,https://find-and-update.company-information.service.gov.uk/company/08950903,Companies House
16183828,NEWLAND GRANGE (WAKEFIELD) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF2 7UA,https://find-and-update.company-information.service.gov.uk/company/16183828,Companies House
08789114,BLULINE GLOUCESTERSHIRE LIMITED,active,private-limited-guarant-nsc,N/A,WF1 3RY,https://find-and-update.company-information.service.gov.uk/company/08789114,Companies House
13092050,UK AID 365 LTD,active,private-limited-guarant-nsc,N/A,WF15 6BL,https://find-and-update.company-information.service.gov.uk/company/13092050,Companies House
04398329,THE MANOR HOUSE (HEATH) LIMITED,active,private-limited-guarant-nsc,N/A,WF1 5SF,https://find-and-update.company-information.service.gov.uk/company/04398329,Companies House
15439538,GEORGE ROBERTS (NORTH WEST) TRUSTEE LIMITED,active,private-limited-guarant-nsc,N/A,L30 6TZ,https://find-and-update.company-information.service.gov.uk/company/15439538,Companies House
16253063,FIX IT FORWARD COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,SK15 1AJ,https://find-and-update.company-information.service.gov.uk/company/16253063,Companies House
15470310,WAKEFIELD CA LIMITED,active,private-limited-guarant-nsc,N/A,WF6 2DP,https://find-and-update.company-information.service.gov.uk/company/15470310,Companies House
14711832,SANCTUS ACADEMY AMATEUR BOXING CLUB CIC,active,private-limited-guarant-nsc,N/A,HD6 1PF,https://find-and-update.company-information.service.gov.uk/company/14711832,Companies House
12898557,BRIGANTIA CREATIVE LTD,active,private-limited-guarant-nsc,N/A,WF12 8DJ,https://find-and-update.company-information.service.gov.uk/company/12898557,Companies House
15344116,LAND AT LEPTON HIGHLANDERS SPORTS AND SOCIAL CLUB LTD,active,private-limited-guarant-nsc,N/A,HD8 0LX,https://find-and-update.company-information.service.gov.uk/company/15344116,Companies House
04652393,WARD 3 COMMUNITY PARTNERSHIP LIMITED,active,private-limited-guarant-nsc,N/A,WF2 0PD,https://find-and-update.company-information.service.gov.uk/company/04652393,Companies House
10690435,CRAFTING4GOOD CIC,active,private-limited-guarant-nsc,N/A,WF1 1EP,https://find-and-update.company-information.service.gov.uk/company/10690435,Companies House
06294938,MANOR STREET MEWS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF3 3LN,https://find-and-update.company-information.service.gov.uk/company/06294938,Companies House
16188558,LIDDY SOLICITORS EOT LIMITED,active,private-limited-guarant-nsc,N/A,WF1 2SQ,https://find-and-update.company-information.service.gov.uk/company/16188558,Companies House
16186117,STANHOPE FIELDS RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF2 7UA,https://find-and-update.company-information.service.gov.uk/company/16186117,Companies House
16185996,THE BURKINABE COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,WF4 2PW,https://find-and-update.company-information.service.gov.uk/company/16185996,Companies House
16257355,NOISY COW THEATRE CO. CIC,active,private-limited-guarant-nsc,N/A,WF1 1BW,https://find-and-update.company-information.service.gov.uk/company/16257355,Companies House
15474225,JOIN THE MOMENTUM CIC,active,private-limited-guarant-nsc,N/A,WF2 7QX,https://find-and-update.company-information.service.gov.uk/company/15474225,Companies House
15672284,WAKEFIELD CHRISTIAN FELLOWSHIP CIC,active,private-limited-guarant-nsc,N/A,WF2 7QS,https://find-and-update.company-information.service.gov.uk/company/15672284,Companies House
02059168,PUBLIC ARTS,active,private-limited-guarant-nsc,N/A,WF1 2TE,https://find-and-update.company-information.service.gov.uk/company/02059168,Companies House
14921583,THE LITTLE LAND PROJECT LTD,active,private-limited-guarant-nsc,N/A,WF4 1LL,https://find-and-update.company-information.service.gov.uk/company/14921583,Companies House
11603240,NEW PATH HOLDING LTD,active,private-limited-guarant-nsc,N/A,WF1 5PF,https://find-and-update.company-information.service.gov.uk/company/11603240,Companies House
11603186,EUREXIT LTD.,active,private-limited-guarant-nsc,N/A,WF1 5PF,https://find-and-update.company-information.service.gov.uk/company/11603186,Companies House
13591497,YORKSHIRE SPEAK THEIR NAME COMMUNITY INTEREST COMPANY,active,private-limited-guarant-nsc,N/A,WF2 0FT,https://find-and-update.company-information.service.gov.uk/company/13591497,Companies House
07739726,31 AND 33 VESPER ROAD RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,WF2 7AW,https://find-and-update.company-information.service.gov.uk/company/07739726,Companies House
09781582,7 & 7A BELGRAVE ROAD LIMITED,active,private-limited-guarant-nsc,N/A,WF2 7DS,https://find-and-update.company-information.service.gov.uk/company/09781582,Companies House
06608112,THE WEDNESDAY WORD LIMITED,active,private-limited-guarant-nsc,N/A,WF4 3ND,https://find-and-update.company-information.service.gov.uk/company/06608112,Companies House
02060517,RIDINGS MERCHANTS' ASSOCIATION LIMITED(THE),active,private-limited-guarant-nsc,N/A,WF1 1DS,https://find-and-update.company-information.service.gov.uk/company/02060517,Companies House
12501561,STANFORD MEADOWS (STANFORD-LE-HOPE) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12501561,Companies House
07621487,BUILDING OWNERSHIP DIVERSITY AND AMBITION LIMITED,active,private-limited-guarant-nsc,N/A,N7 9LG,https://find-and-update.company-information.service.gov.uk/company/07621487,Companies House
10649683,LIMES PLACE (UPPER HARBLEDOWN) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/10649683,Companies House
12563602,FLINT GRANGE (CLACTON) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12563602,Companies House
15716294,MONTGOMERY PLACE (FROME) MANAGEMENT COMPANY LTD,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/15716294,Companies House
11360092,CROFTON WALK (FAIR OAK) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/11360092,Companies House
09042568,EMILY FIELDS (SWANSEA) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/09042568,Companies House
09042572,MARTELLO PARK (PEMBROKE) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/09042572,Companies House
13520536,ELVIRA HOMECARE LTD,active,private-limited-guarant-nsc,N/A,YO31 8RZ,https://find-and-update.company-information.service.gov.uk/company/13520536,Companies House
01451036,BALLET FOR ALL (1979) LIMITED,active,private-limited-guarant-nsc,N/A,SW11 3JZ,https://find-and-update.company-information.service.gov.uk/company/01451036,Companies House
01092051,STUART COURT (CHINGFORD) RESIDENTS ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,IG10 1HZ,https://find-and-update.company-information.service.gov.uk/company/01092051,Companies House
14885108,BIRCHWOOD MANOR (WARDLEY) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/14885108,Companies House
13432762,CAAFI HEALTH CIC,active,private-limited-guarant-nsc,N/A,BS2 8QN,https://find-and-update.company-information.service.gov.uk/company/13432762,Companies House
01249842,S.W.I.F.T. (U.K.) LIMITED,active,private-limited-guarant-nsc,N/A,YO10 3DD,https://find-and-update.company-information.service.gov.uk/company/01249842,Companies House
05542084,HYDRO (ST NEOTS) NUMBER ONE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/05542084,Companies House
12045958,"SUDANESE DAJU COMMUNITY, CIC",active,private-limited-guarant-nsc,N/A,LS9 9LN,https://find-and-update.company-information.service.gov.uk/company/12045958,Companies House
02899328,YORKSHIRE CLUB LIMITED,active,private-limited-guarant-nsc,N/A,YO30 5PA,https://find-and-update.company-information.service.gov.uk/company/02899328,Companies House
14088859,INTERNATIONAL UNION FOR PHYSICAL AND ENGINEERING SCIENCES IN MEDICINE LIMITED,active,private-limited-guarant-nsc,N/A,YO24 1ES,https://find-and-update.company-information.service.gov.uk/company/14088859,Companies House
12606835,ABBOTTS MEWS MANAGEMENT COMPANY YORK LTD,active,private-limited-guarant-nsc,N/A,YO31 7EH,https://find-and-update.company-information.service.gov.uk/company/12606835,Companies House
11242338,BOYTON PLACE (HAVERHILL) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/11242338,Companies House
00396036,THE AMPLEFORTH ABBEY TRUSTEES LIMITED,active,private-limited-guarant-nsc,N/A,YO62 4EN,https://find-and-update.company-information.service.gov.uk/company/00396036,Companies House
15721559,BRACKENDALE COURT RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO23 2BD,https://find-and-update.company-information.service.gov.uk/company/15721559,Companies House
15723198,BRACKENDALE LODGE RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO23 2BD,https://find-and-update.company-information.service.gov.uk/company/15723198,Companies House
12577151,OAKWOOD MEADOWS PHASE 4 (STANWAY) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12577151,Companies House
14282803,PARK VIEW MEWS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 6PX,https://find-and-update.company-information.service.gov.uk/company/14282803,Companies House
12559118,KIDS PHOTOGRAPHY PROJECT LIMITED,active,private-limited-guarant-nsc,N/A,YO60 6SQ,https://find-and-update.company-information.service.gov.uk/company/12559118,Companies House
15749371,BRACKENDALE MEWS RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO23 2BD,https://find-and-update.company-information.service.gov.uk/company/15749371,Companies House
03062052,MILL VIEW (WILLINGDON) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/03062052,Companies House
06250702,BRIDGEFIELD (ASHFORD) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/06250702,Companies House
12147936,PARENTS ACTION AND RESOURCE CENTRE CIC,active,private-limited-guarant-nsc,N/A,W1H 1DP,https://find-and-update.company-information.service.gov.uk/company/12147936,Companies House
05900400,CHASTIM MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO1 9SF,https://find-and-update.company-information.service.gov.uk/company/05900400,Companies House
15758785,STEELE RECRUITMENT LTD,active,private-limited-guarant-nsc,N/A,M34 3HL,https://find-and-update.company-information.service.gov.uk/company/15758785,Companies House
14346585,CLARENCE STREET YORK MANAGEMENT COMPANY LTD,active,private-limited-guarant-nsc,N/A,YO19 5UW,https://find-and-update.company-information.service.gov.uk/company/14346585,Companies House
02752484,WELCOMEHOLD PROPERTY MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,YO32 3SF,https://find-and-update.company-information.service.gov.uk/company/02752484,Companies House
10226777,CASTLEMEAD (PERSIMMON 950) TOWN TROWBRIDGE LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/10226777,Companies House
12655167,CATHEDRAL COURT (SALISBURY) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12655167,Companies House
03710170,127 KING CHARLES ROAD LTD,active,private-limited-guarant-nsc,N/A,GU22 7XH,https://find-and-update.company-information.service.gov.uk/company/03710170,Companies House
10116893,LADGATE WOODS (MIDDLESBROUGH) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/10116893,Companies House
01472235,YORKSHIRE BUILDINGS PRESERVATION TRUST LIMITED,active,private-limited-guarant-nsc,N/A,YO32 4DS,https://find-and-update.company-information.service.gov.uk/company/01472235,Companies House
04566061,THE MONARCHS (FAIRFORD LEYS) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO30 4WG,https://find-and-update.company-information.service.gov.uk/company/04566061,Companies House
05081540,ACOMB OUT OF SCHOOL CLUB LIMITED,active,private-limited-guarant-nsc,N/A,YO24 4JW,https://find-and-update.company-information.service.gov.uk/company/05081540,Companies House
09067242,MANOR FARM (HUNTINGTON) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO30 4WY,https://find-and-update.company-information.service.gov.uk/company/09067242,Companies House
01432131,ALDWARK MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO1 9SF,https://find-and-update.company-information.service.gov.uk/company/01432131,Companies House
01215741,WORLD NUCLEAR ASSOCIATION,active,private-limited-guarant-nsc,N/A,WC2B 6UJ,https://find-and-update.company-information.service.gov.uk/company/01215741,Companies House
10322173,HOPE HOUSE (BATH) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,W1H 1EZ,https://find-and-update.company-information.service.gov.uk/company/10322173,Companies House
14114349,HEUGH HALL (COXHOE) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/14114349,Companies House
14276791,ARCADY MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,W1H 1EZ,https://find-and-update.company-information.service.gov.uk/company/14276791,Companies House
08909041,TEASDALE PLACE (CARLISLE) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/08909041,Companies House
10533410,INTERCULTURE CIC,active,private-limited-guarant-nsc,N/A,BS2 8QJ,https://find-and-update.company-information.service.gov.uk/company/10533410,Companies House
15661759,TREHENLIS GARDENS (HELSTON) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/15661759,Companies House
15661890,ABBOTSHAM PARK (BIDEFORD) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/15661890,Companies House
00181581,YORKSHIRE BAPTIST ASSOCIATION (INCORPORATED) (THE),active,private-limited-guarant-nsc,N/A,LS1 2EX,https://find-and-update.company-information.service.gov.uk/company/00181581,Companies House
12532250,HALLFIELD ROAD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 5UW,https://find-and-update.company-information.service.gov.uk/company/12532250,Companies House
14851704,NATIONAL OROMO BEFRIENDING NETWORK CIC,active,private-limited-guarant-nsc,N/A,N7 9GY,https://find-and-update.company-information.service.gov.uk/company/14851704,Companies House
05129909,THE GARTH MANAGEMENT COMPANY (YORK) LIMITED,active,private-limited-guarant-nsc,N/A,YO1 9TX,https://find-and-update.company-information.service.gov.uk/company/05129909,Companies House
06911065,BRITISH AND INTERNATIONAL GOLF GREENKEEPERS ASSOCIATION LIMITED,active,private-limited-guarant-nsc,N/A,YO61 3FB,https://find-and-update.company-information.service.gov.uk/company/06911065,Companies House
12258966,COTTRELL GARDENS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,W1H 1EZ,https://find-and-update.company-information.service.gov.uk/company/12258966,Companies House
11304782,BOOKERS EDGE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,W1H 1EZ,https://find-and-update.company-information.service.gov.uk/company/11304782,Companies House
08539265,NORWOOD HOUSE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 1HL,https://find-and-update.company-information.service.gov.uk/company/08539265,Companies House
13752458,WHITWORTH DALE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/13752458,Companies House
06854540,J-NIGHT LTD,active,private-limited-guarant-nsc,N/A,YO30 7DN,https://find-and-update.company-information.service.gov.uk/company/06854540,Companies House
15735907,THONOCK GREEN (GAINSBOROUGH) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/15735907,Companies House
10769348,THE FOSS LANDINGS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO31 9BR,https://find-and-update.company-information.service.gov.uk/company/10769348,Companies House
14129095,HOMINGTON AVENUE (SWINDON) LOCAL CENTRE MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/14129095,Companies House
15735835,VERITAU PUBLIC SECTOR LIMITED,active,private-limited-guarant-nsc,N/A,YO1 6GA,https://find-and-update.company-information.service.gov.uk/company/15735835,Companies House
15771242,IVINSONS AUTOS TRUSTEES LTD,active,private-limited-guarant-nsc,N/A,YO30 4WW,https://find-and-update.company-information.service.gov.uk/company/15771242,Companies House
15423232,TWICKENHAM REACH MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,UB8 1RN,https://find-and-update.company-information.service.gov.uk/company/15423232,Companies House
14363806,GARENDON PARK RESIDENTS MANAGEMENT COMPANY LTD,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/14363806,Companies House
12882237,BROOKS LAUNDRY MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,W1H 1EZ,https://find-and-update.company-information.service.gov.uk/company/12882237,Companies House
06618845,THE NATIONAL FEDERATION OF FISHERMEN'S ORGANISATION LIMITED,active,private-limited-guarant-nsc,N/A,YO31 7PF,https://find-and-update.company-information.service.gov.uk/company/06618845,Companies House
10533823,AYLESHAM VILLAGE PHASE 1B (AYLESHAM) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/10533823,Companies House
09966374,HANSONS REACH (STEWARTBY) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/09966374,Companies House
08423520,MEADOW VIEW (OUNDLE) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/08423520,Companies House
15297794,UK AGRI-TECH CENTRE LIMITED,active,private-limited-guarant-nsc,N/A,YO10 5DG,https://find-and-update.company-information.service.gov.uk/company/15297794,Companies House
14383101,MILL GARDENS (CULLOMPTON) MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/14383101,Companies House
15626816,BREATHE COACHING CIC,active,private-limited-guarant-nsc,N/A,YO30 5RT,https://find-and-update.company-information.service.gov.uk/company/15626816,Companies House
04997723,THE PINNACLES MANAGEMENT COMPANY (THAMESMEAD) LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/04997723,Companies House
01402147,BRATHAY FELL MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,YO32 5XF,https://find-and-update.company-information.service.gov.uk/company/01402147,Companies House
13362953,ONE BRISTOL CURRICULUM LTD,active,private-limited-guarant-nsc,N/A,BS2 8QN,https://find-and-update.company-information.service.gov.uk/company/13362953,Companies House
NI612678,NAZARENE COMPASSIONATE MINISTRIES (NI) LTD,active,private-limited-guarant-nsc,N/A,BT15 1GY,https://find-and-update.company-information.service.gov.uk/company/NI612678,Companies House
12032080,QUANTOCK VIEW MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12032080,Companies House
04731103,DELVES HOUSE MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,W1H 4QB,https://find-and-update.company-information.service.gov.uk/company/04731103,Companies House
04189635,LEEMAN ROAD MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO1 9SF,https://find-and-update.company-information.service.gov.uk/company/04189635,Companies House
SC655923,PUSH THE BOAT OUT LIMITED,active,private-limited-guarant-nsc,N/A,EH1 3HP,https://find-and-update.company-information.service.gov.uk/company/SC655923,Companies House
02036853,CONCERT PROMOTERS ASSOCIATION LIMITED(THE),active,private-limited-guarant-nsc,N/A,M2 3BA,https://find-and-update.company-information.service.gov.uk/company/02036853,Companies House
06314957,YORK CLOSE MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,NN15 5NX,https://find-and-update.company-information.service.gov.uk/company/06314957,Companies House
13308463,THE RECYCLE PROJECT CIC,active,private-limited-guarant-nsc,N/A,YO1 9UD,https://find-and-update.company-information.service.gov.uk/company/13308463,Companies House
07359051,PICKERING&DISTRICT MOTOR CLUB LTD,active,private-limited-guarant-nsc,N/A,YO60 7NG,https://find-and-update.company-information.service.gov.uk/company/07359051,Companies House
12046696,SAXON MEADOW (SUTTON ON TRENT) RESIDENTS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/12046696,Companies House
02727083,THE SPINNEY (WOKING) MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,GU22 7XH,https://find-and-update.company-information.service.gov.uk/company/02727083,Companies House
01990122,SWAN COURT MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,HG1 2QH,https://find-and-update.company-information.service.gov.uk/company/01990122,Companies House
08444110,SHERBORNE FIELDS (BASINGSTOKE) MANAGEMENT LIMITED,active,private-limited-guarant-nsc,N/A,YO19 4FE,https://find-and-update.company-information.service.gov.uk/company/08444110,Companies House
08983420,4 HAMMELTON ROAD RTM COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,GU22 7XH,https://find-and-update.company-information.service.gov.uk/company/08983420,Companies House
00137097,FULFORD (YORK) GOLF CLUB LIMITED(THE),active,private-limited-guarant-nsc,N/A,YO10 5DY,https://find-and-update.company-information.service.gov.uk/company/00137097,Companies House
04828837,FOXWOOD LANE FLATS MANAGEMENT COMPANY LIMITED,active,private-limited-guarant-nsc,N/A,YO1 9TX,https://find-and-update.company-information.service.gov.uk/company/04828837,Companies House
15794281,THE GREEN QR CODE COMPANY CIC,active,private-limited-guarant-nsc,N/A,CV31 3PR,https://find-and-update.company-information.service.gov.uk/company/15794281,Companies House
